20251031,171372,650879.1214633759,6857021.192425499,102.65,False
20251031,61995,643357.0,6857124.0,185.16,False
20251031,63855,645494.5073806334,6857131.081986611,116.08,False
20251031,133859,649472.3936144643,6857095.620219165,100.26,False
20251031,178891,650553.2715171312,6857085.73668715,108.97,False
20251031,188749,648982.3220545679,6857130.520580193,112.06,False
20251031,170951,650675.9241739932,6857115.579460859,112.27,False
20251031,52101,651438.7061617989,6857106.8908395795,115.55,False
20251031,31024,646638.8119278995,6857184.271271054,112.22,False
20251031,39720,649373.6937205237,6857163.716735865,118.57,False
20251031,6819,645007.6,6857219.1,100.86,False
20251031,31614,650656.0516161239,6857177.523347866,109.27,False
20251031,102617,645194.2,6857255.2,111.93,False
20251031,102608,646169.0807321313,6857279.218372796,92.27,False
20251031,100910,646577.0336712736,6857275.445346574,97.83,False
20251031,109864,648637.2000120818,6857256.830028342,97.08,False
20251031,109989,644721.1444100441,6857323.729332413,87.32,False
20251031,192519,647188.560747276,6857301.693507261,99.58,False
20251031,118743,648351.9071139741,6857290.251758139,99.66,False
20251031,77929,649881.9959641051,6857307.711986435,104.76,False
20251031,45326,652472.4884693755,6857285.899618048,79.59,False
20251031,87347,652533.3058565443,6857285.417130885,74.80,False
20251031,122224,646598.2846762344,6857367.912481678,91.47,False
20251031,189834,648086.2940559724,6857353.752781956,111.93,False
20251031,49860,648618.0026726878,6857350.03971106,99.56,False
20251031,138540,649332.445902216,6857342.9457615195,106.99,False
20251031,52281,651432.4694831963,6857325.405098368,95.44,False
20251031,49884,651619.8,6857325.9,91.69,False
20251031,134349,646007.9588124857,6857404.946161011,111.94,False
20251031,92830,652962.5325453547,6857343.678248836,89.92,False
20251031,92396,647597.0355197869,6857420.384421519,112.15,False
20251031,165274,649556.4414915956,6857403.19759149,106.32,False
20251031,133920,651858.7679167195,6857381.660888573,83.69,False
20251031,124926,652106.0968079484,6857381.576589992,73.68,False
20251031,20589,643784.2084887706,6857488.147459811,135.32,False
20251031,122225,644212.693343084,6857483.03785065,114.50,False
20251031,94010,644256.1,6857481.3,105.18,False
20251031,104801,647211.0483947671,6857454.964192436,83.58,False
20251031,43043,649355.812810828,6857434.409481754,118.49,False
20251031,184272,652269.5293148761,6857411.116324088,67.69,False
20251031,84634,646313.8660316194,6857494.089633907,129.71,False
20251031,179350,648904.2756257205,6857470.683126386,95.18,False
20251031,140790,648965.3536735037,6857470.252585632,103.52,False
20251031,132760,649964.9187466806,6857461.433299506,101.55,False
20251031,139156,650781.0613893544,6857485.335328246,100.21,False
20251031,167508,644744.4873175664,6857570.830786645,64.61,False
20251031,113783,645580.1583911681,6857562.705093125,113.76,False
20251031,38722,647660.6194409243,6857543.551406829,115.44,False
20251031,39717,647823.7931450647,6857542.080727983,114.80,False
20251031,32175,650108.2292832866,6857521.973401453,103.98,False
20251031,162543,647212.1731601118,6857578.504553712,88.97,False
20251031,142296,647328.2032943398,6857579.573799584,100.28,False
20251031,132378,649477.3,6857563.7,93.21,False
20251031,155154,651413.8836720095,6857541.772909259,96.55,False
20251031,86704,651575.7835193846,6857540.060428923,73.56,False
20251031,20698,645580.738157941,6857624.475143507,117.93,False
20251031,101984,651924.0578698835,6857568.407698054,67.97,False
20251031,115045,648905.6364935176,6857625.109039029,104.88,False
20251031,118585,650863.6960280943,6857608.184429706,107.04,False
20251031,62981,644781.804782662,6857698.526457935,64.90,False
20251031,165385,650842.6081158954,6857639.460507042,96.64,False
20251031,49723,652352.8947073176,6857626.6426365655,89.46,False
20251031,50224,648439.060821938,6857688.987467529,106.17,False
20251031,100325,645703.8761057009,6857745.815693402,137.54,False
20251031,79014,645887.8376353172,6857745.151890228,112.44,False
20251031,46961,646747.5276560286,6857740.165777708,98.70,False
20251031,55760,650762.5004805508,6857701.705491913,116.63,False
20251031,90562,644824.8855062486,6857785.093134515,59.01,False
20251031,178686,648356.0132181068,6857753.509230094,105.40,False
20251031,193155,649885.7333810884,6857740.1051258445,99.18,False
20251031,46398,650416.3841629551,6857736.879425764,110.88,False
20251031,112221,652435.2405170187,6857718.628891528,53.31,False
20251031,54481,645641.9,6857843.5,136.74,False
20251031,106646,647972.1,6857816.4,74.01,False
20251031,106634,650436.9541695566,6857797.141954577,108.37,False
20251031,101880,651110.016507137,6857791.427302208,107.52,False
20251031,129470,644542.1090370956,6857878.581153536,55.07,False
20251031,162596,644463.55116809,6857940.4088151995,61.42,False
20251031,91448,649254.8087274443,6857900.031060339,95.05,False
20251031,93759,643462.826585581,6857984.507418551,115.67,False
20251031,120230,643993.100960896,6857979.360553666,62.33,False
20251031,182186,644075.7909475472,6857983.720054408,57.37,False
20251031,6667,644419.1130999535,6857974.160228099,55.99,False
20251031,11097,647501.0816568016,6857946.533793823,89.05,False
20251031,49859,648663.8618826488,6857936.453588014,95.80,False
20251031,52265,650560.3825851572,6857919.638470513,113.83,False
20251031,67083,652926.251575793,6857899.946360666,92.79,False
20251031,140095,645379.8293971358,6857997.983228711,70.26,False
20251031,52885,648154.00739353,6857971.545895854,101.56,False
20251031,160004,649357.3255854455,6857960.909985929,91.92,False
20251031,143673,649602.7534808388,6857961.10163125,100.30,False
20251031,77927,649928.3926125313,6857955.949823657,106.43,False
20251031,108802,651906.7356777873,6857939.201373134,94.81,False
20251031,142961,652662.2739230777,6857941.726032563,75.16,False
20251031,39144,643157.5049032894,6858049.268826296,115.32,False
20251031,118419,647542.434203389,6858008.052703544,80.88,True
20251031,71356,649803.4703988356,6857988.6911958875,107.61,False
20251031,66394,651356.4050131442,6857974.931662286,95.94,False
20251031,191542,652968.8589512584,6857961.648633951,90.58,False
20251031,192571,652233.5697804763,6857998.274489933,75.69,False
20251031,52487,652906.6087566939,6857992.768403353,96.64,False
20251031,2563,645095.6115079577,6858092.366314188,45.28,True
20251031,85076,649931.1109140821,6858047.894371469,106.23,True
20251031,137597,651989.0842621909,6858031.181519582,80.31,True
20251031,42230,646217.6119331529,6858112.737027763,87.37,True
20251031,93279,645096.1964923231,6858154.136574564,74.69,True
20251031,78314,647032.9085640967,6858138.321978661,91.73,True
20251031,85513,651806.0428239539,6858094.475376311,96.31,True
20251031,56528,651948.8062450988,6858093.290361739,99.19,True
20251031,187899,645745.5044006321,6858181.4178443765,65.28,True
20251031,110096,648339.2155639378,6858155.219013772,74.73,True
20251031,109865,649667.4,6858142.1,87.57,True
20251031,177297,644488.8251282624,6858223.024615213,48.27,True
20251031,65091,646055.3164468242,6858206.908477473,66.02,True
20251031,110095,648339.490781035,6858186.104321805,79.73,True
20251031,61101,648908.601979104,6858179.909740544,97.44,True
20251031,93178,649177.3,6858181.7,122.37,True
20251031,165158,650743.9538907583,6858165.768021452,107.97,True
20251031,99709,651092.7472569608,6858162.224045089,107.86,True
20251031,90075,652500.2245848373,6858181.409015278,84.79,False
20251031,172740,645505.2491552347,6858273.828755672,56.51,True
20251031,121408,647095.9942180105,6858259.094077599,83.80,True
20251031,126920,649584.090591708,6858236.922802475,107.63,True
20251031,15128,651093.2764502796,6858224.17031768,104.70,True
20251031,187773,647810.0694235304,6858283.509541659,92.89,True
20251031,168360,644774.7,6858337.5,54.54,True
20251031,115556,644934.8001841998,6858340.9949300755,58.96,True
20251031,21618,646691.4487520403,6858325.008486127,83.75,True
20251031,52720,648789.260149434,6858305.664867023,109.54,True
20251031,40453,649340.7,6858302.8,97.39,True
20251031,117737,651827.9774248363,6858279.618749974,72.50,True
20251031,134941,646385.854721169,6858351.651986147,59.97,True
20251031,148808,651032.8680350555,6858317.167789439,114.48,True
20251031,127677,651644.6879756007,6858312.032309294,83.50,True
20251031,193748,652194.2182184029,6858308.688385428,70.35,False
20251031,122547,645893.8909852246,6858393.740220762,68.85,True
20251031,91636,649159.6911464857,6858372.256967089,124.12,True
20251031,52276,648030.3,6858405.7,90.63,True
20251031,38178,650523.54568488,6858383.267597588,108.61,True
20251031,19214,652539.3849630803,6858360.363603348,74.41,False
20251031,164207,645670.1390116726,6858457.60873788,61.69,True
20251031,154371,645894.4674963776,6858455.5107134655,66.85,True
20251031,185885,650132.1836466237,6858415.454016074,99.43,True
20251031,139442,652012.5471804693,6858401.638602805,75.57,False
20251031,123961,652808.0953358196,6858392.882174454,82.91,False
20251031,65084,644487.613198088,6858499.699789365,52.88,True
20251031,162651,649789.9058588925,6858451.350787025,92.37,True
20251031,136062,645750.6140823229,6858520.315243373,57.20,True
20251031,117000,648383.0296840839,6858494.59451741,106.09,True
20251031,36223,650789.4511092714,6858473.667473376,103.34,True
20251031,63940,651686.7629858748,6858466.119853446,84.56,True
20251031,68422,652216.9932765963,6858461.725180572,83.12,False
20251031,169136,652419.864263209,6858461.209283108,75.36,False
20251031,165208,644569.0587711631,6858562.9348067725,58.06,True
20251031,54009,649627.2944890537,6858514.537030529,91.89,True
20251031,169839,646138.9403966997,6858580.614689709,55.37,True
20251031,74655,647690.2130408869,6858562.580451135,90.42,True
20251031,135191,648485.5454307541,6858555.458316689,114.05,True
20251031,99660,650484.0772207665,6858538.043261789,105.37,True
20251031,60599,650726.0,6858539.4,97.82,True
20251031,117505,643510.2381848971,6858663.581864457,61.72,False
20251031,125551,646221.0028035613,6858640.422065934,60.67,True
20251031,190854,648812.3813614594,6858614.338847521,100.81,True
20251031,137710,651341.1111532822,6858592.56168144,91.61,True
20251031,139625,643859.6621219116,6858689.523397487,58.31,False
20251031,165342,644123.0576758,6858689.693575915,68.81,True
20251031,59989,648078.1,6858653.6,116.34,True
20251031,66381,649652.350878482,6858648.360914684,112.62,True
20251031,134034,649730.3322893014,6858637.193814533,102.00,True
20251031,151351,650014.1732465134,6858635.7976782005,99.44,True
20251031,90071,651871.5863021675,6858619.020977695,89.21,True
20251031,99685,652462.9814373,6858614.141202341,81.04,False
20251031,64569,644766.6412708039,6858710.040644161,67.21,True
20251031,166353,646773.6573827849,6858694.475259222,56.47,True
20251031,106900,649791.7783856071,6858667.549112552,101.39,True
20251031,65437,650240.4191758588,6858663.680728188,104.19,True
20251031,15728,651953.4140023557,6858649.2299138745,97.20,True
20251031,182893,644163.6996663644,6858749.915153256,60.95,True
20251031,102151,647222.577292201,6858721.258678567,74.26,True
20251031,152808,649469.3358799196,6858711.600130503,102.05,True
20251031,62596,652492.0177768575,6858676.4086038815,91.07,False
20251031,80751,652892.9,6858669.2,81.62,False
20251031,107283,643000.9628209451,6858793.194164725,83.33,False
20251031,55157,643062.8108411564,6858791.511796931,77.96,False
20251031,54093,650119.3693896896,6858726.164564867,105.96,True
20251031,96853,652769.6305904802,6858704.297771431,87.39,False
20251031,100205,644714.8856324437,6858806.4084092565,59.95,True
20251031,131468,647753.3410040049,6858778.226534584,92.24,True
